"","x"
"A35",48.1721428571429
"A36",48.5915751873027
"A37",54.5765376527317
"A39",48.4448143156634
"A3A",53.5964443950229
"A3B",48.6800702724498
"A3C",60.2349996438737
"A3D",40.4559833514493
"A3E",58.2009864285431
"A3F",39.2521709472437
"A3G",47.4121122884721
"A3H",55.6754377637131
"A3J",59.160292086804
"A3K",49.7859670015412
"A3L",55.7332638184505
"A3M",57.0996400550166
"A3N",56.2478422526464
"A3P",58.4521580317483
"A3R",47.2575098814229
"A3S",45.6983490566038
"A3T",53.2126808953454
"A3U",41.9948279346895
"A3V",39.8758571428572
"A3W",43.0826696898663
"A3X",72.7693924062294
"A40",54.6541351777567
"A41",36.4927391304348
"A42",41.1048754378311
"A43",50.0010892070732
"A45",54.2825082693605
"A46",40.7798987802861
"A47",39.0205245189324
"A49",46.7997043178331
"A4A",55.7597761960346
"A4B",53.7768922533043
"A4C",55.2774599167884
"A4D",47.7587556718349
"A4E",42.3218282376053
"A4F",51.9293453267672
"A4H",44.3063671061135
"A4J",38.6093755706961
"A4K",45.9315915863566
"A4L",49.7
"A4M",52.232895902893
"A4N",49.7201645768025
"A4P",54.4267213910804
"A4R",43.3236140634573
"A4S",48.1333785802479
"A4U",53.2098447295551
"A4V",49.1191281851274
"A4W",48.6597582079344
"A4X",43.1713495424357
"A4Y",47.8578941736488
"A50",45.1515536879369
"A51",49.012483234714
"A52",54.0767886771056
"A53",40.2275680319094
"A54",58.3007437983642
"A55",49.4915723581426
"A56",50.9022169839641
"A57",44.9150203005962
"A58",32.1810071484387
"A59",48.6004415677469
"A5A",44.1764366267618
"A5B",50.1073814215972
"A5C",55.1943850668374
"A5D",42.0103451938396
"A5E",49.1192897393073
"A5F",47.5938365560018
"A5G",50.0682438592141
"A5H",61.4661347940355
"A5J",51.9805669566283
"A5K",54.4871859513275
"A5L",54.5783115397189
"A5M",45.9664091555736
"A5N",65.7729725835346
"A5P",47.0734400174327
"A5R",48.1927260413848
"A5S",52.828633066992
"A5T",54.7816756388416
"A5U",59.8347713106252
"A5V",50.6399898785425
"A5W",57.0073975705237
"A5X",58.5991357789822
"A5Y",47.5511948193171
"A60",30.0914632378202
"A61",73.1180514955714
"A62",37.0963308743996
"A63",65.5945452608183
"A64",45.4578962300828
"A65",62.0630712384892
"A66",39.7244406941646
"A67",50.2866187760177
"A69",41.5334334297065
"A6A",54.7053534006692
"A6B",42.3803566692068
"A6C",67.4252447360073
"A6D",29.2049343547732
"A6E",81.0701130439526
"A6F",38.7303752069255
"A6G",35.8340984396835
"A6L",56.5314304993822
"A6M",32.8509705983075
"A6R",70.7221619281598
"A6S",36.237555656984
"A6T",73.7875850729197
"A6U",37.1233282461703
"A6V",62.5045194899358
"A6W",56.2188376966284
"A6X",55.9615292504006
"A6Y",49.5940310398333
"A70",66.6344125971002
"A77",55.3482302063637
"A7C",56.0224446374435
"A7D",59.4125216984129
"A7F",50.2106493221156
"A7G",60.9509976130681
"A7H",60.4763808897833
"A7L",38.9242597012813
"A7N",65.9814238911678
"A7P",64.5925987694208
"A7S",51.6346373393739
"A7T",49.336292989418
"A7U",40.3146212121212
"A7V",49.5744195303646
"A7W",48.9879741432415
"A7X",68.3654843517139
"A7Y",53.8812839587888
"A80",54.1978111913662
"A81",56.1503519508639
"A83",55.2929324278896
"A85",51.8063373046033
"A86",59.0106782464847
"A87",41.6036491437627
"A88",51.3273630502855
"A89",60.680476418628
"A8B",58.5887950109016
"A8C",60.9414420791792
"A8D",50.959744291963
"A8F",52.8375439345014
"A8G",54.4541534192766
"A8H",51.6179504194324
"A8J",41.0221839506277
"A8K",48.7450878336043
"A8L",64.9456225764757
"A8M",52.6815767903365
"A8N",58.1797640930393
"A8P",44.6850496565356
"A8S",51.3847553072626
"A8U",51.6717061998902
"A8V",50.4595
"A8W",46.8927519499902
"A8X",46.3781542449833
"A8Y",64.9169346367699
"A90",60.2583245020116
"A91",56.5774994300734
"A93",58.042803148446
"A94",50.027928660826
"A95",44.5132089133138
"A96",46.0007412134331
"A97",55.4402010739857
"A98",43.2430720836807
"A99",58.9008784500061
"A9A",49.9802513498364
"A9C",46.971029263847
"A9D",50.2109839770685
"A9E",41.9208100218254
"A9F",49.9126706028913
"A9G",61.5350563380282
