"","x"
"854",-45.5381395348837
"855",-43.7806818181818
"856",-50.7728125
"857",-50.75125
"858",-50.9272
"859",-47.7177142857143
"860",-48.1567567567568
"861",-51.84375
"862",-49.5560714285714
"863",-45.9658620689655
"864",-47.4991176470588
"865",-48.7167647058824
"866",-47.56
"867",-51.3796428571429
"868",-49.1429411764706
"869",-48.2054838709677
"871",-48.5654285714286
"872",-53.9557692307692
"873",-45.5091666666667
"874",-48.5062857142857
"875",-47.5972972972973
"876",-50.1967857142857
"877",-47.905
"878",-49.1909090909091
"879",-49.9868965517241
"880",-43.2012195121951
"881",-51.5068
"882",-36.1389552238806
"883",-41.626
"884",-44.9420588235294
"885",-43.8976923076923
"886",-46.18
"887",-43.8064
"888",-42.3738709677419
"889",-40.0917647058824
"890",-41.7923076923077
"891",-43.3655263157895
"892",-46.019
"893",-46.7665
"894",-47.1328571428571
"895",-42.1677777777778
"896",-46.4215
"897",-43.7926
"898",-46.15125
"899",-46.18
"900",-42.7946875
"901",-44.6275
"902",-49.584
"903",-42.64375
"904",-42.6183823529412
"905",-48.7174193548387
"906",-43.7461818181818
"907",-41.9414285714286
"908",-47.3628571428571
"909",-47.1310810810811
"910",-46.9804
"911",-44.7425
"912",-48.94
"913",-45.1795
"914",-48.5768421052632
"915",-45.188125
"916",-45.0628571428571
"917",-43.7286842105263
"918",-50.4925
"919",-49.3380769230769
"920",-45.9984210526316
"921",-44.0373684210526
"922",-43.4730769230769
"923",-44.2734210526316
"924",-44.4166666666667
"926",-46.6071428571429
"927",-47.1056097560976
"928",-47.0925806451613
"929",-46.18
"930",-43.6387804878049
"931",-46.3968571428571
"932",-46.7517142857143
"933",-46.1033333333333
"934",-45.1577777777778
"935",-46.4483333333333
"936",-43.33375
"937",-41.7416216216216
"938",-44.8985714285714
"939",-45.4192307692308
"940",-39.97
"941",-42.5176923076923
"942",-44.34
"943",-44.5393333333333
"944",-43.0868965517241
"945",-44.8276
"946",-46.1553571428571
"947",-51.5965
"948",-46.7933333333333
"949",-49.5488235294118
"950",-43.100243902439
"951",-46.7247368421053
"953",-39.8510344827586
"956",-44.938
"957",-42.6472
"958",-46.7445454545455
"960",-44.3071428571429
"961",-39.7884210526316
"964",-45.8036363636364
"965",-42.81625
"966",-41.6605
"967",-42.4920689655172
"968",-43.19
"969",-42.1385714285714
"971",-43.006
"972",-42.0783333333333
"973",-44.3295454545455
"975",-41.6566666666667
"976",-46.9063157894737
"977",-43.6579310344828
"978",-40.4116
"981",-39.4032142857143
"982",-43.7915384615385
"984",-45.122
"985",-43.7831578947368
"986",-41.92
"987",-44.018
"988",-42.01125
"990",-41.3054838709677
"991",-48.8772727272727
"993",-48.25
"994",-42.2864285714286
"995",-43.6378947368421
"996",-41.8192
"998",-44.938
"999",-41.60875
"2068",-49.8107142857143
"2069",-42.8795
"2070",-47.2026785714286
"2071",-43.71109375
"2072",-48.1047368421053
"2073",-43.0294339622642
"2074",-42.031038961039
"2075",-45.57625
"2079",-45.9468918918919
"2080",-45.7534545454545
"2081",-49.0067741935484
"2082",-43.6251351351351
"2083",-43.7704761904762
"2084",-48.48
"2085",-47.69
"2086",-44.4193103448276
"2087",-44.6357142857143
"2090",-43.1259016393443
"2092",-45.15578125
"2093",-44.8118965517241
"2094",-41.6785714285714
"2095",-44.5575675675676
