"","x"
"2315",-34.8086146305095
"2316",-34.7346674026056
"2317",-34.6607201747018
"2318",-34.5867729467979
"2319",-34.5128257188941
"2320",-34.4388784909902
"2321",-34.3649312630864
"2322",-34.2909840351826
"2323",-34.2170368072787
"2324",-34.1430895793749
"2325",-34.069142351471
"2326",-33.9951951235672
"2327",-33.9212478956634
"2328",-33.8473006677595
"2329",-33.7733534398557
"2330",-33.6994062119518
"2331",-33.625458984048
"2332",-33.5515117561442
"2333",-33.4775645282403
"2334",-33.4036173003365
"2335",-33.3296700724326
"2336",-33.2557228445288
"2337",-33.1817756166249
"2338",-33.1078283887211
"2339",-33.0338811608173
"2340",-32.9599339329134
"2341",-32.8859867050096
"2342",-32.8120394771057
"2343",-32.7380922492019
"2344",-32.664145021298
"2345",-32.5901977933942
"2346",-32.5162505654903
"2347",-32.4423033375865
"2348",-32.3683561096827
"2349",-32.2944088817788
"2350",-32.220461653875
"2351",-32.1465144259711
"2352",-32.0725671980673
"2353",-31.9986199701634
"2354",-31.9246727422596
"2355",-31.8507255143558
"2356",-31.7767782864519
"2357",-31.7028310585481
"2358",-31.6288838306442
"2359",-31.5549366027404
"2360",-31.4809893748366
"2361",-31.4070421469327
"2362",-31.3330949190289
"2363",-31.259147691125
"2364",-31.1852004632212
"2365",-31.1112532353173
"2366",-31.0373060074135
"2367",-30.9633587795097
"2368",-30.8894115516058
"2369",-30.815464323702
"2370",-30.7415170957981
"2371",-30.6675698678943
"2372",-30.5936226399905
"2373",-30.5196754120866
"2374",-30.4457281841828
"2375",-30.3717809562789
"2376",-30.2978337283751
"2377",-30.2238865004713
"2378",-30.1499392725674
"2379",-30.0759920446636
"2380",-30.0020448167597
"2381",-29.9280975888559
"2382",-29.854150360952
"2383",-29.7802031330482
"2384",-29.7062559051444
"2385",-29.6323086772405
"2386",-29.5583614493367
"2387",-29.4844142214328
"2388",-29.410466993529
"2389",-29.3365197656252
"2390",-29.2625725377213
"2391",-29.1886253098175
"2392",-29.1146780819136
"2393",-29.0407308540098
"2394",-28.9667836261059
"2395",-28.8928363982021
"2396",-28.8188891702983
"2397",-28.7449419423944
"2398",-28.6709947144906
"2399",-28.5970474865867
"2400",-28.5231002586829
"2401",-28.449153030779
"2402",-28.3752058028752
"2403",-28.3012585749713
"2404",-28.2273113470675
"2405",-28.1533641191637
