"","x"
"267",7.93168960852229e-82
"268",8.88773810791135e-82
"269",9.95867223822818e-82
"270",1.1158254968915e-81
"271",1.25018929146379e-81
"272",1.40068320133514e-81
"273",1.56923764265565e-81
"274",1.75801334088361e-81
"275",1.96942872177503e-81
"276",2.20619054971657e-81
"277",2.47132819715807e-81
"278",2.76823197411848e-81
"279",3.10069599723618e-81
"280",3.47296613429623e-81
"281",3.88979362321092e-81
"282",4.35649503491385e-81
"283",4.8790193283346e-81
"284",5.4640228335771e-81
"285",6.11895309769469e-81
"286",6.85214263719179e-81
"287",7.672913764037e-81
"288",8.59169578890939e-81
"289",9.62015605842086e-81
"290",1.07713464539403e-80
"291",1.20598671705247e-80
"292",1.35020498076548e-80
"293",1.51161620415518e-80
"294",1.69226364148028e-80
"295",1.89443260759313e-80
"296",2.12067906332134e-80
"297",2.37386156573408e-80
"298",2.6571769781052e-80
"299",2.97420038055885e-80
"300",3.32892967393898e-80
"301",3.72583542700732e-80
"302",4.16991658134297e-80
"303",4.66676270006912e-80
"304",5.22262352663687e-80
"305",5.84448670932175e-80
"306",6.54016464691707e-80
"307",7.31839152254419e-80
"308",8.1889317168904e-80
"309",9.16270093102912e-80
"310",1.02519015039507e-79
"311",1.14701735829001e-79
"312",1.28327639976657e-79
"313",1.43567149054112e-79
"314",1.60610745130829e-79
"315",1.79671324527482e-79
"316",2.0098682684645e-79
"317",2.24823171368468e-79
"318",2.51477536632731e-79
"319",2.81282023177791e-79
"320",3.14607744062104e-79
"321",3.51869392961809e-79
"322",3.93530345420841e-79
"323",4.4010835527499e-79
"324",4.92181915461153e-79
"325",5.5039736044662e-79
"326",6.15476796460463e-79
"327",6.88226955691719e-79
"328",7.69549081753097e-79
"329",8.60449966127552e-79
"330",9.62054269168235e-79
"331",1.07561827466776e-78
"332",1.20254524424793e-78
"333",1.34440255702989e-78
"334",1.50294084147834e-78
"335",1.68011533020868e-78
"336",1.87810969518834e-78
"337",2.09936265048625e-78
"338",2.34659764284332e-78
"339",2.6228559872909e-78
"340",2.93153384622035e-78
"341",3.27642349623428e-78
"342",3.66175937830376e-78
"343",4.09226948382412e-78
"344",4.57323269280171e-78
"345",5.11054275130746e-78
"346",5.71077965442278e-78
"347",6.38128928900622e-78
"348",7.13027228885683e-78
"349",7.96688316432781e-78
"350",8.9013408904743e-78
"351",9.94505227381877e-78
"352",1.11107495693859e-77
"353",1.24126439885697e-77
"354",1.38665969266283e-77
"355",1.54903109483579e-77
"356",1.73035428042288e-77
"357",1.9328341009707e-77
"358",2.15893108106721e-77
"359",2.41139096811652e-77
"360",2.69327768599305e-77
"361",3.00801008335428e-77
"362",3.35940291210257e-77
"363",3.75171252129516e-77
"364",4.18968780728802e-77
"365",4.67862702270747e-77
"366",5.22444111569249e-77
"367",5.83372434753814e-77
"368",6.51383302228723e-77
"369",7.27297325695272e-77
"370",8.12029882700935e-77
"371",9.0660202397962e-77
"372",1.01215263198876e-76
"373",1.12995197368364e-76
"374",1.26141680686629e-76
"375",1.40812721759344e-76
"376",1.57184538633494e-76
"377",1.75453650307364e-76
"378",1.95839207658906e-76
"379",2.18585591105873e-76
"380",2.43965305416438e-76
"381",2.72282205545936e-76
"382",3.03875091224517e-76
"383",3.39121712303909e-76
"384",3.7844323164191e-76
"385",4.22309197611161e-76
"386",4.71243084228236e-76
"387",5.2582846347702e-76
"388",5.86715881719233e-76
"389",6.54630520235512e-76
"390",7.30380729004505e-76
"391",8.14867532923332e-76
"392",9.09095220898655e-76
"393",1.01418314073844e-75
"394",1.13137883668027e-75
"395",1.26207268186368e-75
"396",1.40781417527842e-75
"397",1.57033009187021e-75
"398",1.75154469580973e-75
"399",1.95360225063764e-75
"400",2.17889208638696e-75
"401",2.43007651313425e-75
"402",2.71012190307963e-75
"403",3.02233329958582e-75
"404",3.37039295200051e-75
"405",3.75840322003618e-75
"406",4.19093434146868e-75
"407",4.67307761250987e-75
"408",5.21050459206448e-75
"409",5.80953300983124e-75
"410",6.4772001347258e-75
"411",7.22134444513493e-75
"412",8.05069653712165e-75
"413",8.97498031187768e-75
"414",1.00050256006852e-74
"415",1.1152893515704e-74
"416",1.24320159595051e-74
"417",1.38573508870522e-74
"418",1.54455550925858e-74
"419",1.72151764925997e-74
"420",1.91868680970367e-74
"421",2.13836261064407e-74
"422",2.38310548458402e-74
"423",2.6557661549638e-74
"424",2.95951843491528e-74
"425",3.2978957189443e-74
"426",3.67483158188426e-74
"427",4.09470494578764e-74
"428",4.56239032690785e-74
"429",5.08331373214159e-74
"430",5.66351483789063e-74
"431",6.30971615496578e-74
"432",7.02939996168124e-74
"433",7.83089387454468e-74
"434",8.72346602290513e-74
"435",9.71743090165137e-74
"436",1.08242670957514e-73
"437",1.20567482034112e-73
"438",1.34290884323833e-73
"439",1.4957104508098e-73
"440",1.66583957146381e-73
"441",1.85525440921709e-73
"442",2.06613370394239e-73
"443",2.30090148198105e-73
"444",2.56225457474015e-73
"445",2.85319321373284e-73
"446",3.17705504477575e-73
"447",3.53755294208811e-73
"448",3.93881704529701e-73
"449",4.38544148926041e-73
"450",4.88253634873266e-73
"451",5.43578537774947e-73
"452",6.05151018785877e-73
"453",6.73674158068141e-73
"454",7.49929882946991e-73
"455",8.34787779232985e-73
"456",9.29214883737638e-73
"457",1.03428656685529e-72
"458",1.15119862611885e-72
"459",1.28128072499877e-72
"460",1.42601132605031e-72
"461",1.58703428397777e-72
"462",1.76617728246727e-72
"463",1.96547231892314e-72
"464",2.18717846376703e-72
"465",2.43380714595255e-72
"466",2.70815024408621e-72
"467",3.01331129334239e-72
"468",3.35274015251391e-72
"469",3.73027151347556e-72
"470",4.15016767740044e-72
"471",4.61716606877273e-72
"472",5.136532010048e-72
"473",5.71411733730369e-72
"474",6.35642550101045e-72
"475",7.07068386682933e-72
"476",7.86492400986056e-72
"477",8.74807088288418e-72
"478",9.73004183577581e-72
"479",1.08218565704918e-71
"480",1.20357592349486e-71
"481",1.3385353991046e-71
"482",1.48857555384206e-71
"483",1.65537562378276e-71
"484",1.84080116580799e-71
"485",2.04692465701463e-71
"486",2.27604836334585e-71
"487",2.53072972650712e-71
"488",2.81380954546826e-71
"489",3.12844325905496e-71
"490",3.47813566962651e-71
"491",3.86677948497483e-71
"492",4.2986980967604e-71
"493",4.77869305946144e-71
"494",5.31209678443764e-71
"495",5.90483101983934e-71
"496",6.56347174932077e-71
"497",7.29532121150369e-71
"498",8.10848781861709e-71
"499",9.01197483751404e-71
"500",1.00157787902604e-70
"501",1.11309986356331e-70
"502",1.23699569083687e-70
"503",1.37463341209565e-70
"504",1.52753178746244e-70
"505",1.69737682833979e-70
"506",1.88604014892903e-70
"507",2.09559932398325e-70
"508",2.3283604713074e-70
"509",2.58688330123121e-70
"510",2.87400890155907e-70
"511",3.19289055560472e-70
"512",3.54702792319319e-70
"513",3.94030495023439e-70
"514",4.37703191209376e-70
"515",4.86199203984167e-70
"516",5.40049322707279e-70
"517",5.99842536884453e-70
"518",6.66232394390484e-70
"519",7.39944051749325e-70
"520",8.21782091514708e-70
"521",9.12639189906145e-70
"522",1.01350572683088e-69
"523",1.12548044037056e-69
"524",1.24978223882599e-69
"525",1.3877632956109e-69
"526",1.54092356579993e-69
"527",1.71092687809243e-69
"528",1.89961877252552e-69
"529",2.10904627261517e-69
"530",2.34147980091619e-69
"531",2.59943746949226e-69
"532",2.88571200168429e-69
"533",3.20340056914686e-69
"534",3.55593785864806e-69
"535",3.94713271692753e-69
"536",4.38120875932411e-69
"537",4.86284936930583e-69
"538",5.39724756188661e-69
"539",5.99016123466946e-69
"540",6.64797438643685e-69
"541",7.37776494539233e-69
"542",8.18737991798396e-69
"543",9.08551864541477e-69
"544",1.00818250392506e-68
"545",1.11869897608363e-68
"546",1.24128634124816e-68
"547",1.37725819226375e-68
"548",1.52807054337195e-68
"549",1.69533721411397e-68
"550",1.88084686869136e-68
"551",2.08658188824917e-68
"552",2.31473927249773e-68
"553",2.56775378805578e-68
"554",2.84832360409447e-68
"555",3.15943868152339e-68
"556",3.50441221034843e-68
"557",3.88691542123511e-68
"558",4.31101613204886e-68
"559",4.7812214285685e-68
"560",5.3025249210707e-68
"561",5.88045906548907e-68
"562",6.52115308985307e-68
"563",7.23139712419166e-68
"564",8.01871319571381e-68
"565",8.89143382136312e-68
"566",9.85878900765202e-68
"567",1.09310025536555e-67
"568",1.21193986481465e-67
"569",1.34365198570195e-67
"570",1.48962577133761e-67
"571",1.65139972512389e-67
"572",1.83067769659378e-67
"573",2.02934658413759e-67
"574",2.24949592580589e-67
"575",2.49343957878008e-67
"576",2.76373970933582e-67
"577",3.06323333857773e-67
"578",3.39506171517845e-67
"579",3.76270281500728e-67
"580",4.17000729923666e-67
"581",4.62123829753234e-67
"582",5.12111542163852e-67
"583",5.67486345745719e-67
"584",6.28826623098435e-67
"585",6.96772619572948e-67
"586",7.72033034695491e-67
"587",8.55392313188409e-67
"588",9.47718709551422e-67
"589",1.04997320795441e-66
"590",1.1632193878014e-66
"591",1.28863433482969e-66
"592",1.42752070811551e-66
"593",1.58132008496083e-66
"594",1.75162771845695e-66
"595",1.94020885668242e-66
"596",2.14901678813737e-66
"597",2.38021279529712e-66
"598",2.63618821725557e-66
"599",2.91958884351179e-66
"600",3.23334188423891e-66
"601",3.58068578809214e-66
"602",3.96520320701531e-66
"603",4.39085743887254e-66
"604",4.86203271337045e-66
"605",5.38357872498816e-66
"606",5.96085985887099e-66
"607",6.59980960228425e-66
"608",7.3069906857217e-66
"609",8.08966155462421e-66
"610",8.95584983544255e-66
"611",9.91443352908879e-66
"612",1.09752307413396e-65
"613",1.21490988442279e-65
"614",1.34480440557131e-65
"615",1.48853425278572e-65
"616",1.64756741473662e-65
"617",1.82352703777763e-65
"618",2.0182077611005e-65
"619",2.23359376487823e-65
"620",2.4718787103115e-65
"621",2.73548776910567e-65
"622",3.02710196044397e-65
"623",3.34968503619392e-65
"624",3.70651318008851e-65
"625",4.10120781423503e-65
"626",4.53777183675867e-65
"627",5.02062964798374e-65
"628",5.55467135965712e-65
"629",6.14530162260123e-65
"630",6.79849355334552e-65
"631",7.52084829006076e-65
"632",8.31966076307078e-65
"633",9.20299232580534e-65
"634",1.01797509589074e-64
"635",1.12597798339744e-64
"636",1.24539551047016e-64
"637",1.37742938829764e-64
"638",1.52340734563724e-64
"639",1.68479629126476e-64
"640",1.86321684572529e-64
"641",2.0604593842517e-64
"642",2.27850174736784e-64
"643",2.51952879182368e-64
"644",2.78595397232438e-64
"645",3.0804431641329e-64
"646",3.40594095827712e-64
"647",3.76569968495504e-64
"648",4.16331144703863e-64
"649",4.60274347459777e-64
"650",5.08837714333308e-64
"651",5.62505103507653e-64
"652",6.21810845738076e-64
"653",6.87344988206723e-64
"654",7.59759080983311e-64
"655",8.39772562007858e-64
"656",9.28179802249956e-64
"657",1.02585787902392e-63
"658",1.13377515241004e-63
"659",1.25300072741487e-63
"660",1.38471489297058e-63
"661",1.53022063820403e-63
"662",1.69095635668915e-63
"663",1.86850986072666e-63
"664",2.06463384018135e-63
"665",2.28126291416455e-63
"666",2.52053243900795e-63
"667",2.78479925267703e-63
"668",3.07666455417324e-63
"669",3.39899913674682e-63
"670",3.75497121607657e-63
"671",4.14807711917654e-63
"672",4.58217512689143e-63
"673",5.06152279270514e-63
"674",5.59081809345993e-63
"675",6.17524480382442e-63
"676",6.82052252623307e-63
"677",7.53296185197003e-63
"678",8.3195251774652e-63
"679",9.18789375317128e-63
"680",1.0146541601089e-62
"681",1.12048170016432e-62
"682",1.23730323218112e-62
"683",1.36625630347528e-62
"684",1.50859568675329e-62
"685",1.66570541085504e-62
"686",1.83911202108775e-62
"687",2.03049919429935e-62
"688",2.24172384651249e-62
"689",2.47483388491084e-62
"690",2.73208777133811e-62
"691",3.01597608138514e-62
"692",3.32924526177968e-62
"693",3.67492380927852e-62
"694",4.05635111685006e-62
"695",4.47720925775209e-62
"696",4.94155800547187e-62
"697",5.45387341756672e-62
"698",6.01909034456315e-62
"699",6.64264926152842e-62
"700",7.33054786000433e-62
"701",8.08939788216052e-62
"702",8.9264877275581e-62
"703",9.84985141635869e-62
"704",1.08683445516265e-61
"705",1.1991727988031e-61
"706",1.32307599854642e-61
"707",1.45972977043611e-61
"708",1.61044089857013e-61
"709",1.77664954533945e-61
"710",1.95994280810458e-61
"711",2.16206964797714e-61
"712",2.38495732898615e-61
"713",2.63072951979094e-61
"714",2.90172622535723e-61
"715",3.20052573280558e-61
"716",3.52996877410109e-61
"717",3.89318512855825e-61
"718",4.29362291046539e-61
"719",4.73508081168914e-61
"720",5.22174359612372e-61
"721",5.75822117254414e-61
"722",6.34959160507359e-61
"723",7.00144845637779e-61
"724",7.71995289817276e-61
"725",8.51189106703385e-61
"726",9.38473719120935e-61
"727",1.03467230666006e-60
"728",1.14069145177402e-60
"729",1.25752955429971e-60
"730",1.38628609129262e-60
"731",1.5281718067288e-60
"732",1.68451992404622e-60
"733",1.85679848375373e-60
"734",2.04662391850761e-60
"735",2.25577598923636e-60
"736",2.48621421818063e-60
"737",2.74009596822203e-60
"738",3.01979633270734e-60
"739",3.32793001629091e-60
"740",3.66737540523038e-60
"741",4.04130104526501e-60
"742",4.45319476684095e-60
"743",4.90689572121768e-60
"744",5.40662961711616e-60
"745",5.95704747624747e-60
"746",6.56326825761339e-60
"747",7.23092573507217e-60
"748",7.96622005073506e-60
"749",8.77597440854604e-60
"750",9.66769741828810e-60
"751",1.06496516507285e-59
"752",1.17309290199539e-59
"753",1.2921533669829e-59
"754",1.42324731082963e-59
"755",1.56758584066413e-59
"756",1.72650143614214e-59
"757",1.9014600605256e-59
"758",2.09407447499101e-59
"759",2.30611887517409e-59
"760",2.53954498068737e-59
"761",2.79649972120634e-59
"762",3.07934467685096e-59
"763",3.39067744610673e-59
"764",3.73335513155148e-59
"765",4.11052015235953e-59
"766",4.52562861307809e-59
"767",4.98248148070564e-59
"768",5.48525884683884e-59
"769",6.03855757880727e-59
"770",6.64743269352373e-59
"771",7.31744282048305e-59
"772",8.05470015626901e-59
"773",8.86592535231502e-59
"774",9.75850782093584e-59
"775",1.0740571992106e-58
"776",1.18210501055561e-58
"777",1.30097621799223e-58
"778",1.43175038634159e-58
"779",1.57561429393113e-58
"780",1.73387253350822e-58
"781",1.90795915668835e-58
"782",2.09945046420069e-58
"783",2.31007905416913e-58
"784",2.5417492516116e-58
"785",2.79655405434724e-58
"786",3.07679374367261e-58
"787",3.38499632261712e-58
"788",3.72393996043781e-58
"789",4.09667763939907e-58
"790",4.50656421895284e-58
"791",4.95728615335035e-58
"792",5.45289412165735e-58
"793",5.99783885430373e-58
"794",6.59701046789168e-58
"795",7.25578165024316e-58
"796",7.98005507086089e-58
"797",8.77631542834512e-58
"798",9.65168658623325e-58
"799",1.06139942924678e-57
"800",1.16718350256638e-57
"801",1.28346515639678e-57
"802",1.4112815929936e-57
"803",1.55177204281086e-57
"804",1.70618775612565e-57
"805",1.8759029687253e-57
"806",2.06242693618348e-57
"807",2.26741714037954e-57
"808",2.49269378192732e-57
"809",2.74025568314562e-57
"810",3.01229773822971e-57
"811",3.31123006046048e-57
"812",3.63969899072952e-57
"813",4.00061014749123e-57
"814",4.39715371559691e-57
"815",4.83283219047469e-57
"816",5.3114908149545e-57
"817",5.83735096886246e-57
"818",6.41504679651504e-57
"819",7.04966538466232e-57
"820",7.74679083344011e-57
"821",8.51255259580431e-57
"822",9.35367849695391e-57
"823",1.02775528847377e-56
"824",1.12922804053035e-56
"825",1.24067559456184e-56
"826",1.3630741336423e-56
"827",1.49749494660092e-56
"828",1.64511365175243e-56
"829",1.80722031106933e-56
"830",1.98523052035723e-56
"831",2.18069756917904e-56
"832",2.39532577323133e-56
"833",2.63098509169572e-56
"834",2.8897271528298e-56
"835",3.1738028228359e-56
"836",3.48568146593142e-56
"837",3.82807205765476e-56
"838",4.20394632889487e-56
"839",4.61656413504574e-56
"840",5.06950126321509e-56
"841",5.5666799106882e-56
"842",6.11240209005321e-56
"843",6.7113862406966e-56
"844",7.36880735297871e-56
"845",8.09034094053051e-56
"846",8.88221122798538e-56
"847",9.75124395635254e-56
"848",1.07049242464385e-55
"849",1.17514600025234e-55
"850",1.28998513842367e-55
"851",1.41599669246739e-55
"852",1.55426269275586e-55
"853",1.70596948362494e-55
"854",1.87241773329877e-55
"855",2.05503339986057e-55
"856",2.25537974414691e-55
"857",2.47517048903995e-55
"858",2.71628423404101e-55
"859",2.98078024429474e-55
"860",3.27091574449923e-55
"861",3.58916486044988e-55
"862",3.93823936444164e-55
"863",4.32111139549981e-55
"864",4.74103834152611e-55
"865",5.20159008809776e-55
"866",5.70667885793741e-55
"867",6.26059188618919e-55
"868",6.86802719970492e-55
"869",7.53413279379672e-55
"870",8.26454952751822e-55
"871",9.06545808872499e-55
"872",9.94363041319237e-55
"873",1.0906485978168e-54
"874",1.19621534302164e-54
"875",1.31195380503982e-54
"876",1.43883956070137e-54
"877",1.57794131977723e-54
"878",1.7304297739668e-54
"879",1.89758728265331e-54
"880",2.08081847417094e-54
"881",2.28166184869893e-54
"882",2.50180247696078e-54
"883",2.74308589771624e-54
"884",3.00753332666611e-54
"885",3.29735829991909e-54
"886",3.61498488667474e-54
"887",3.96306761835675e-54
"888",4.34451329517436e-54
"889",4.76250484611232e-54
"890",5.22052743477362e-54
"891",5.72239702143e-54
"892",6.27229161125497e-54
"893",6.87478544012796e-54
"894",7.53488637281236e-54
"895",8.25807681389419e-54
"896",9.05035845981148e-54
"897",9.91830125084077e-54
"898",1.08690969152716e-53
"899",1.19106175344511e-53
"900",1.30514795971878e-53
"901",1.43011140555108e-53
"902",1.56698429412942e-53
"903",1.71689631551508e-53
"904",1.88108380957089e-53
"905",2.0608997859296e-53
"906",2.25782488076828e-53
"907",2.47347933754346e-53
"908",2.70963610690514e-53
"909",2.96823516982226e-53
"910",3.2513991975712e-53
"911",3.56145067274459e-53
"912",3.90093060691461e-53
"913",4.27261900310834e-53
"914",4.67955722493576e-53
"915",5.12507244914346e-53
"916",5.61280439467488e-53
"917",6.14673453912388e-53
"918",6.7312180529002e-53
"919",7.37101870265013e-53
"920",8.07134699863438e-53
"921",8.8379018860517e-53
"922",9.67691630790369e-53
"923",1.05952069971184e-52
"924",1.16002288885324e-52
"925",1.27001345772348e-52
"926",1.39038392889336e-52
"927",1.52210918707721e-52
"928",1.66625523576728e-52
"929",1.82398767201993e-52
"930",1.99658094554964e-52
"931",2.18542847435027e-52
"932",2.39205369567835e-52
"933",2.61812213845101e-52
"934",2.86545461099107e-52
"935",3.13604160664053e-52
"936",3.43205903914473e-52
"937",3.75588542993477e-52
"938",4.11012068059445e-52
"939",4.49760657597413e-52
"940",4.92144917669212e-52
"941",5.38504327424459e-52
"942",5.89209909775562e-52
"943",6.44667147861924e-52
"944",7.05319169809461e-52
"945",7.7165022634062e-52
"946",8.4418948802671e-52
"947",9.23515191412051e-52
"948",1.01025916589878e-51
"949",1.10511177618123e-51
"950",1.2088273181801e-51
"951",1.3222299098753e-51
"952",1.44621992219536e-51
"953",1.58178099922015e-51
"954",1.72998772142412e-51
"955",1.89201397055879e-51
"956",2.06914206008493e-51
"957",2.26277270085845e-51
"958",2.47443587808377e-51
"959",2.70580272243403e-51
"960",2.95869846573694e-51
"961",3.23511657980195e-51
"962",3.53723420587835e-51
"963",3.86742899194837e-51
"964",4.22829746564594e-51
"965",4.62267508212905e-51
"966",5.05365809881438e-51
"967",5.52462744257894e-51
"968",6.03927474997577e-51
"969",6.60163077727873e-51
"970",7.21609639490266e-51
"971",7.88747640007221e-51
"972",8.62101640266126e-51
"973",9.42244306205903e-51
"974",1.02980079779158e-50
"975",1.12545355648373e-50
"976",1.22994752707659e-50
"977",1.34409585310869e-50
"978",1.4687860885705e-50
"979",1.60498697246669e-50
"980",1.75375581696659e-50
"981",1.91624656442707e-50
"982",2.09371857352269e-50
"983",2.28754620011837e-50
"984",2.49922924439273e-50
"985",2.7304043421216e-50
"986",2.98285738500222e-50
"987",3.25853706248672e-50
"988",3.55956962585726e-50
"989",3.88827498427916e-50
"990",4.24718425236095e-50
"991",4.63905887942626e-50
"992",5.06691150231481e-50
"993",5.53402867617722e-50
"994",6.04399565149895e-50
"995",6.60072338057933e-50
"996",7.2084779530076e-50
"997",7.87191267743888e-50
"998",8.59610304631799e-50
"999",9.38658484123306e-50
