"","x"
"189",4.76476293960946e-06
"190",4.8031858493778e-06
"191",4.84190096751119e-06
"192",4.88091036618177e-06
"193",4.92021613103227e-06
"194",4.9598203612539e-06
"195",4.99972516966493e-06
"196",5.03993268278923e-06
"197",5.08044504093564e-06
"198",5.12126439827749e-06
"199",5.16239292293246e-06
"200",5.20383279704298e-06
"201",5.24558621685694e-06
"202",5.28765539280873e-06
"203",5.33004254960086e-06
"204",5.37274992628575e-06
"205",5.41577977634804e-06
"206",5.45913436778729e-06
"207",5.5028159832011e-06
"208",5.54682691986849e-06
"209",5.59116948983377e-06
"210",5.63584601999098e-06
"211",5.68085885216843e-06
"212",5.72621034321377e-06
"213",5.77190286507959e-06
"214",5.81793880490919e-06
"215",5.86432056512297e-06
"216",5.9110505635052e-06
"217",5.95813123329092e-06
"218",6.00556502325366e-06
"219",6.05335439779347e-06
"220",6.10150183702495e-06
"221",6.15000983686643e-06
"222",6.19888090912885e-06
"223",6.24811758160555e-06
"224",6.29772239816226e-06
"225",6.34769791882752e-06
"226",6.39804671988364e-06
"227",6.44877139395791e-06
"228",6.49987455011442e-06
"229",6.55135881394614e-06
"230",6.60322682766755e-06
"231",6.65548125020768e-06
"232",6.70812475730341e-06
"233",6.7611600415936e-06
"234",6.81458981271318e-06
"235",6.86841679738797e-06
"236",6.92264373952988e-06
"237",6.97727340033255e-06
"238",7.03230855836734e-06
"239",7.08775200967989e-06
"240",7.14360656788705e-06
"241",7.19987506427422e-06
"242",7.25656034789331e-06
"243",7.31366528566089e-06
"244",7.37119276245685e-06
"245",7.42914568122384e-06
"246",7.48752696306664e-06
"247",7.54633954735233e-06
"248",7.6055863918108e-06
"249",7.66527047263579e-06
"250",7.7253947845862e-06
"251",7.78596234108822e-06
"252",7.84697617433729e-06
"253",7.90843933540131e-06
"254",7.97035489432376e-06
"255",8.03272594022729e-06
"256",8.09555558141814e-06
"257",8.15884694549076e-06
"258",8.2226031794328e-06
"259",8.28682744973081e-06
"260",8.35152294247636e-06
"261",8.41669286347244e-06
"262",8.48234043834056e-06
"263",8.54846891262823e-06
"264",8.61508155191685e-06
"265",8.68218164193021e-06
"266",8.7497724886434e-06
"267",8.81785741839212e-06
"268",8.88643977798261e-06
"269",8.95552293480198e-06
"270",9.02511027692901e-06
"271",9.09520521324552e-06
"272",9.16581117354813e-06
"273",9.23693160866051e-06
"274",9.30856999054625e-06
"275",9.38072981242201e-06
"276",9.45341458887129e-06
"277",9.5266278559588e-06
"278",9.60037317134506e-06
"279",9.67465411440148e-06
"280",9.74947428632652e-06
"281",9.82483731026152e-06
"282",9.90074683140754e-06
"283",9.97720651714262e-06
"284",1.00542200571394e-05
"285",1.01317911634836e-05
"286",1.02099235707922e-05
"287",1.02886210363333e-05
"288",1.03678873401454e-05
"289",1.04477262851579e-05
"290",1.05281416973118e-05
"291",1.06091374256806e-05
"292",1.06907173425927e-05
"293",1.07728853437532e-05
"294",1.08556453483669e-05
"295",1.09390012992614e-05
"296",1.10229571630113e-05
"297",1.11075169300621e-05
"298",1.11926846148554e-05
"299",1.12784642559541e-05
"300",1.13648599161684e-05
"301",1.14518756826819e-05
"302",1.15395156671792e-05
"303",1.16277840059727e-05
"304",1.17166848601308e-05
"305",1.18062224156069e-05
"306",1.18964008833675e-05
"307",1.19872244995227e-05
"308",1.20786975254556e-05
"309",1.21708242479536e-05
"310",1.22636089793389e-05
"311",1.23570560576007e-05
"312",1.24511698465273e-05
"313",1.25459547358387e-05
"314",1.26414151413202e-05
"315",1.27375555049559e-05
"316",1.28343802950636e-05
"317",1.29318940064293e-05
"318",1.30301011604427e-05
"319",1.31290063052336e-05
"320",1.32286140158079e-05
"321",1.33289288941852e-05
"322",1.34299555695362e-05
"323",1.3531698698321e-05
"324",1.36341629644278e-05
"325",1.37373530793123e-05
"326",1.38412737821374e-05
"327",1.39459298399135e-05
"328",1.405132604764e-05
"329",1.41574672284464e-05
"330",1.42643582337341e-05
"331",1.43720039433197e-05
"332",1.44804092655778e-05
"333",1.45895791375846e-05
"334",1.46995185252626e-05
"335",1.48102324235251e-05
"336",1.49217258564219e-05
"337",1.50340038772851e-05
"338",1.51470715688757e-05
"339",1.52609340435307e-05
"340",1.53755964433111e-05
"341",1.54910639401495e-05
"342",1.56073417359997e-05
"343",1.57244350629852e-05
"344",1.58423491835502e-05
"345",1.59610893906091e-05
"346",1.60806610076984e-05
"347",1.62010693891278e-05
"348",1.63223199201331e-05
"349",1.64444180170282e-05
"350",1.65673691273591e-05
"351",1.66911787300579e-05
"352",1.68158523355969e-05
"353",1.69413954861442e-05
"354",1.7067813755719e-05
"355",1.71951127503484e-05
"356",1.73232981082238e-05
"357",1.74523754998586e-05
"358",1.75823506282461e-05
"359",1.77132292290184e-05
"360",1.78450170706055e-05
"361",1.79777199543947e-05
"362",1.81113437148915e-05
"363",1.82458942198806e-05
"364",1.83813773705869e-05
"365",1.85177991018382e-05
"366",1.86551653822278e-05
"367",1.87934822142775e-05
"368",1.89327556346022e-05
"369",1.90729917140737e-05
"370",1.92141965579863e-05
"371",1.93563763062223e-05
"372",1.94995371334183e-05
"373",1.96436852491321e-05
"374",1.97888268980103e-05
"375",1.99349683599563e-05
"376",2.00821159502988e-05
"377",2.02302760199618e-05
"378",2.03794549556332e-05
"379",2.05296591799368e-05
"380",2.06808951516021e-05
"381",2.08331693656368e-05
"382",2.09864883534986e-05
"383",2.11408586832687e-05
"384",2.12962869598243e-05
"385",2.14527798250139e-05
"386",2.1610343957831e-05
"387",2.17689860745898e-05
"388",2.19287129291015e-05
"389",2.20895313128501e-05
"390",2.22514480551698e-05
"391",2.24144700234232e-05
"392",2.2578604123179e-05
"393",2.2743857298391e-05
"394",2.29102365315783e-05
"395",2.30777488440048e-05
"396",2.32464012958603e-05
"397",2.34162009864416e-05
"398",2.3587155054335e-05
"399",2.37592706775985e-05
"400",2.39325550739451e-05
"401",2.41070155009269e-05
"402",2.42826592561191e-05
"403",2.44594936773054e-05
"404",2.46375261426639e-05
"405",2.48167640709525e-05
"406",2.49972149216971e-05
"407",2.51788861953778e-05
"408",2.53617854336181e-05
"409",2.5545920219373e-05
"410",2.57312981771188e-05
"411",2.59179269730427e-05
"412",2.61058143152338e-05
"413",2.62949679538739e-05
"414",2.64853956814296e-05
"415",2.6677105332845e-05
"416",2.6870104785734e-05
"417",2.70644019605751e-05
"418",2.72600048209044e-05
"419",2.7456921373512e-05
"420",2.76551596686361e-05
"421",2.78547278001602e-05
"422",2.80556339058096e-05
"423",2.82578861673485e-05
"424",2.84614928107785e-05
"425",2.86664621065368e-05
"426",2.88728023696959e-05
"427",2.90805219601631e-05
"428",2.92896292828814e-05
"429",2.95001327880301e-05
"430",2.97120409712269e-05
"431",2.99253623737306e-05
"432",3.01401055826432e-05
"433",3.03562792311142e-05
"434",3.05738919985447e-05
"435",3.0792952610792e-05
"436",3.10134698403755e-05
"437",3.12354525066821e-05
"438",3.14589094761738e-05
"439",3.16838496625943e-05
"440",3.1910282027177e-05
"441",3.21382155788541e-05
"442",3.23676593744654e-05
"443",3.25986225189679e-05
"444",3.28311141656466e-05
"445",3.30651435163255e-05
"446",3.3300719821579e-05
"447",3.35378523809445e-05
"448",3.37765505431348e-05
"449",3.40168237062521e-05
"450",3.42586813180024e-05
"451",3.4502132875909e-05
"452",3.47471879275293e-05
"453",3.49938560706698e-05
"454",3.52421469536035e-05
"455",3.54920702752863e-05
"456",3.5743635785575e-05
"457",3.59968532854464e-05
"458",3.62517326272157e-05
"459",3.65082837147563e-05
"460",3.67665165037202e-05
"461",3.70264410017588e-05
"462",3.72880672687445e-05
"463",3.7551405416993e-05
"464",3.78164656114853e-05
"465",3.8083258070092e-05
"466",3.83517930637967e-05
"467",3.86220809169206e-05
"468",3.88941320073477e-05
"469",3.91679567667509e-05
"470",3.94435656808178e-05
"471",3.97209692894785e-05
"472",4.00001781871321e-05
"473",4.02812030228761e-05
"474",4.05640545007345e-05
"475",4.08487433798872e-05
"476",4.11352804749004e-05
"477",4.1423676655957e-05
"478",4.17139428490879e-05
"479",4.20060900364038e-05
"480",4.23001292563274e-05
"481",4.2596071603827e-05
"482",4.28939282306497e-05
"483",4.31937103455555e-05
"484",4.34954292145524e-05
"485",4.3799096161132e-05
"486",4.4104722566505e-05
"487",4.44123198698384e-05
"488",4.47218995684918e-05
"489",4.50334732182562e-05
"490",4.53470524335919e-05
"491",4.56626488878674e-05
"492",4.59802743135991e-05
"493",4.62999405026915e-05
"494",4.66216593066775e-05
"495",4.69454426369606e-05
"496",4.72713024650558e-05
"497",4.75992508228327e-05
"498",4.79292998027585e-05
"499",4.82614615581412e-05
"500",4.85957483033745e-05
"501",4.89321723141823e-05
"502",4.92707459278635e-05
"503",4.96114815435388e-05
"504",4.99543916223971e-05
"505",5.0299488687942e-05
"506",5.064678532624e-05
"507",5.09962941861685e-05
"508",5.13480279796646e-05
"509",5.17019994819747e-05
"510",5.20582215319039e-05
"511",5.24167070320671e-05
"512",5.27774689491396e-05
"513",5.3140520314109e-05
"514",5.35058742225271e-05
"515",5.38735438347626e-05
"516",5.42435423762547e-05
"517",5.46158831377668e-05
"518",5.49905794756406e-05
"519",5.53676448120511e-05
"520",5.57470926352626e-05
"521",5.61289364998839e-05
"522",5.65131900271256e-05
"523",5.68998669050563e-05
"524",5.72889808888612e-05
"525",5.76805458011e-05
"526",5.80745755319647e-05
"527",5.84710840395405e-05
"528",5.88700853500639e-05
"529",5.92715935581844e-05
"530",5.96756228272241e-05
"531",6.00821873894399e-05
"532",6.04913015462852e-05
"533",6.09029796686721e-05
"534",6.1317236197234e-05
"535",6.17340856425901e-05
"536",6.21535425856084e-05
"537",6.25756216776703e-05
"538",6.30003376409357e-05
"539",6.34277052686088e-05
"540",6.3857739425203e-05
"541",6.4290455046809e-05
"542",6.47258671413601e-05
"543",6.51639907889006e-05
"544",6.56048411418542e-05
"545",6.60484334252909e-05
"546",6.64947829371977e-05
"547",6.69439050487468e-05
"548",6.73958152045662e-05
"549",6.78505289230097e-05
"550",6.83080617964277e-05
"551",6.87684294914394e-05
"552",6.92316477492034e-05
"553",6.96977323856908e-05
"554",7.0166699291958e-05
"555",7.06385644344193e-05
"556",7.11133438551212e-05
"557",7.15910536720168e-05
"558",7.2071710079239e-05
"559",7.25553293473769e-05
"560",7.30419278237515e-05
"561",7.35315219326903e-05
"562",7.40241281758047e-05
"563",7.4519763132267e-05
"564",7.50184434590867e-05
"565",7.55201858913896e-05
"566",7.60250072426943e-05
"567",7.65329244051924e-05
"568",7.70439543500266e-05
"569",7.75581141275696e-05
"570",7.80754208677056e-05
"571",7.85958917801091e-05
"572",7.91195441545263e-05
"573",7.96463953610556e-05
"574",8.01764628504298e-05
"575",8.07097641542973e-05
"576",8.12463168855052e-05
"577",8.17861387383808e-05
"578",8.23292474890158e-05
"579",8.28756609955494e-05
"580",8.34253971984518e-05
"581",8.3978474120809e-05
"582",8.45349098686068e-05
"583",8.50947226310159e-05
"584",8.56579306806782e-05
"585",8.62245523739908e-05
"586",8.67946061513935e-05
"587",8.73681105376545e-05
"588",8.79450841421579e-05
"589",8.85255456591897e-05
"590",8.91095138682258e-05
"591",8.96970076342206e-05
"592",9.0288045907894e-05
"593",9.08826477260205e-05
"594",9.14808322117177e-05
"595",9.20826185747361e-05
"596",9.26880261117475e-05
"597",9.32970742066355e-05
"598",9.39097823307859e-05
"599",9.4526170043376e-05
"600",9.51462569916668e-05
"601",9.57700629112921e-05
"602",9.63976076265519e-05
"603",9.70289110507025e-05
"604",9.76639931862485e-05
"605",9.83028741252358e-05
"606",9.89455740495435e-05
"607",9.95921132311765e-05
"608",0.000100242512032559
"609",0.000100896790906826
"610",0.00010155497039812
"611",0.000102217071141882
"612",0.000102883113865146
"613",0.000103553119386834
"614",0.000104227108618051
"615",0.000104905102562378
"616",0.000105587122316167
"617",0.000106273189068839
"618",0.000106963324103175
"619",0.000107657548795616
"620",0.000108355884616556
"621",0.000109058353130639
"622",0.000109764975997053
"623",0.000110475774969833
"624",0.000111190771898148
"625",0.000111909988726605
"626",0.000112633447495545
"627",0.000113361170341338
"628",0.000114093179496679
"629",0.000114829497290891
"630",0.000115570146150217
"631",0.000116315148598122
"632",0.000117064527255587
"633",0.00011781830484141
"634",0.000118576504172504
"635",0.000119339148164193
"636",0.000120106259830512
"637",0.000120877862284507
"638",0.000121653978738532
"639",0.000122434632504545
"640",0.000123219846994415
"641",0.000124009645720211
"642",0.000124804052294508
"643",0.000125603090430685
"644",0.000126406783943221
"645",0.000127215156747998
"646",0.000128028232862599
"647",0.000128846036406604
"648",0.000129668591601898
"649",0.000130495922772962
"650",0.000131328054347174
"651",0.000132165010855115
"652",0.00013300681693086
"653",0.000133853497312283
"654",0.000134705076841354
"655",0.000135561580464442
"656",0.00013642303323261
"657",0.000137289460301918
"658",0.000138160886933721
"659",0.000139037338494971
"660",0.000139918840458512
"661",0.000140805418403385
"662",0.000141697098015123
"663",0.000142593905086051
"664",0.00014349586551559
"665",0.000144403005310551
"666",0.000145315350585436
"667",0.000146232927562738
"668",0.000147155762573239
"669",0.000148083882056309
"670",0.000149017312560207
"671",0.000149956080742377
"672",0.000150900213369748
"673",0.000151849737319033
"674",0.000152804679577026
"675",0.000153765067240903
"676",0.000154730927518517
"677",0.000155702287728698
"678",0.000156679175301551
"679",0.000157661617778752
"680",0.000158649642813848
"681",0.000159643278172551
"682",0.000160642551733041
"683",0.000161647491486256
"684",0.000162658125536192
"685",0.000163674482100203
"686",0.000164696589509291
"687",0.000165724476208406
"688",0.000166758170756742
"689",0.00016779770182803
"690",0.000168843098210839
"691",0.000169894388808863
"692",0.000170951602641224
"693",0.000172014768842759
"694",0.000173083916664325
"695",0.000174159075473079
"696",0.000175240274752784
"697",0.000176327544104097
"698",0.000177420913244861
"699",0.000178520412010404
"700",0.000179626070353822
"701",0.000180737918346282
"702",0.000181855986177303
"703",0.000182980304155057
"704",0.000184110902706653
"705",0.000185247812378434
"706",0.00018639106383626
"707",0.000187540687865804
"708",0.000188696715372842
"709",0.000189859177383535
"710",0.000191028105044727
"711",0.000192203529624226
"712",0.000193385482511096
"713",0.000194573995215943
"714",0.0001957690993712
"715",0.000196970826731421
"716",0.000198179209173556
"717",0.000199394278697247
"718",0.000200616067425107
"719",0.000201844607603003
"720",0.000203079931600348
"721",0.000204322071910378
"722",0.000205571061150436
"723",0.000206826932062256
"724",0.000208089717512245
"725",0.000209359450491763
"726",0.000210636164117405
"727",0.00021191989163128
"728",0.000213210666401293
"729",0.000214508521921423
"730",0.000215813491812001
"731",0.000217125609819985
"732",0.000218444909819247
"733",0.000219771425810835
"734",0.000221105191923265
"735",0.000222446242412784
"736",0.000223794611663649
"737",0.000225150334188404
"738",0.000226513444628147
"739",0.000227883977752809
"740",0.000229261968461421
"741",0.000230647451782389
"742",0.000232040462873763
"743",0.000233441037023505
"744",0.000234849209649761
"745",0.000236265016301127
"746",0.000237688492656919
"747",0.000239119674527436
"748",0.00024055859785423
"749",0.000242005298710368
"750",0.000243459813300701
"751",0.000244922177962119
"752",0.000246392429163824
"753",0.000247870603507583
"754",0.000249356737727994
"755",0.000250850868692748
"756",0.000252353033402881
"757",0.000253863268993038
"758",0.000255381612731733
"759",0.000256908102021596
"760",0.000258442774399638
"761",0.000259985667537504
"762",0.000261536819241722
"763",0.00026309626745396
"764",0.000264664050251279
"765",0.000266240205846378
"766",0.000267824772587854
"767",0.000269417788960439
"768",0.000271019293585259
"769",0.000272629325220074
"770",0.000274247922759524
"771",0.00027587512523538
"772",0.000277510971816782
"773",0.000279155501810481
"774",0.000280808754661087
"775",0.000282470769951305
"776",0.000284141587402173
"777",0.000285821246873308
"778",0.000287509788363135
"779",0.000289207252009125
"780",0.000290913678088035
"781",0.000292629107016136
"782",0.000294353579349449
"783",0.000296087135783977
"784",0.00029782981715593
"785",0.000299581664441963
"786",0.000301342718759397
"787",0.000303113021366446
"788",0.000304892613662448
"789",0.000306681537188082
"790",0.000308479833625598
"791",0.000310287544799032
"792",0.000312104712674429
"793",0.000313931379360068
"794",0.000315767587106667
"795",0.000317613378307613
"796",0.000319468795499167
"797",0.000321333881360684
"798",0.000323208678714821
"799",0.000325093230527752
"800",0.000326987579909373
"801",0.000328891770113518
"802",0.000330805844538154
"803",0.000332729846725598
"804",0.000334663820362715
"805",0.000336607809281119
"806",0.000338561857457381
"807",0.00034052600901322
"808",0.000342500308215706
"809",0.000344484799477459
"810",0.000346479527356835
"811",0.000348484536558129
"812",0.000350499871931764
"813",0.000352525578474475
"814",0.000354561701329511
"815",0.000356608285786809
"816",0.000358665377283185
"817",0.000360733021402523
"818",0.000362811263875949
"819",0.000364900150582014
"820",0.000366999727546879
"821",0.000369110040944485
"822",0.000371231137096731
"823",0.000373363062473652
"824",0.000375505863693584
"825",0.000377659587523344
"826",0.000379824280878389
"827",0.00038199999082299
"828",0.000384186764570399
"829",0.000386384649483001
"830",0.000388593693072491
"831",0.000390813943000025
"832",0.000393045447076379
"833",0.000395288253262107
"834",0.000397542409667697
"835",0.00039980796455372
"836",0.000402084966330987
"837",0.000404373463560687
"838",0.000406673504954545
"839",0.000408985139374966
"840",0.000411308415835169
"841",0.000413643383499339
"842",0.000415990091682762
"843",0.000418348589851959
"844",0.000420718927624831
"845",0.000423101154770778
"846",0.000425495321210847
"847",0.000427901477017847
"848",0.000430319672416483
"849",0.000432749957783485
"850",0.000435192383647723
"851",0.000437647000690331
"852",0.00044011385974483
"853",0.000442593011797241
"854",0.000445084507986199
"855",0.000447588399603072
"856",0.000450104738092059
"857",0.000452633575050313
"858",0.000455174962228039
"859",0.000457728951528596
"860",0.000460295595008607
"861",0.000462874944878049
"862",0.000465467053500356
"863",0.000468071973392517
"864",0.000470689757225157
"865",0.000473320457822641
"866",0.000475964128163156
"867",0.000478620821378791
"868",0.000481290590755635
"869",0.000483973489733843
"870",0.000486669571907724
"871",0.000489378891025817
"872",0.000492101500990959
"873",0.000494837455860361
"874",0.000497586809845682
"875",0.000500349617313083
"876",0.000503125932783304
"877",0.00050591581093172
"878",0.000508719306588397
"879",0.000511536474738162
"880",0.000514367370520638
"881",0.000517212049230313
"882",0.00052007056631658
"883",0.000522942977383787
"884",0.000525829338191281
"885",0.000528729704653447
"886",0.00053164413283975
"887",0.000534572678974773
"888",0.000537515399438243
"889",0.000540472350765074
"890",0.000543443589645382
"891",0.000546429172924523
"892",0.000549429157603105
"893",0.00055244360083702
"894",0.000555472559937449
"895",0.000558516092370891
"896",0.000561574255759161
"897",0.000564647107879409
"898",0.000567734706664124
"899",0.000570837110201134
"900",0.000573954376733615
"901",0.000577086564660083
"902",0.000580233732534385
"903",0.000583395939065709
"904",0.000586573243118548
"905",0.000589765703712713
"906",0.000592973380023297
"907",0.000596196331380661
"908",0.000599434617270421
"909",0.000602688297333412
"910",0.000605957431365661
"911",0.000609242079318367
"912",0.000612542301297849
"913",0.000615858157565524
"914",0.000619189708537863
"915",0.000622537014786343
"916",0.000625900137037405
"917",0.000629279136172408
"918",0.000632674073227566
"919",0.000636085009393907
"920",0.000639512006017199
"921",0.000642955124597902
"922",0.000646414426791096
"923",0.000649889974406409
"924",0.000653381829407958
"925",0.000656890053914263
"926",0.000660414710198174
"927",0.000663955860686791
"928",0.00066751356796138
"929",0.000671087894757278
"930",0.000674678903963817
"931",0.000678286658624215
"932",0.000681911221935487
"933",0.000685552657248346
"934",0.000689211028067089
"935",0.0006928863980495
"936",0.000696578831006739
"937",0.000700288390903214
"938",0.000704015141856487
"939",0.00070775914813713
"940",0.000711520474168614
"941",0.00071529918452718
"942",0.000719095343941698
"943",0.000722909017293549
"944",0.000726740269616472
"945",0.000730589166096428
"946",0.000734455772071455
"947",0.000738340153031518
"948",0.000742242374618357
"949",0.000746162502625332
"950",0.00075010060299726
"951",0.000754056741830255
"952",0.000758030985371563
"953",0.000762023400019381
"954",0.000766034052322703
"955",0.000770063008981117
"956",0.000774110336844646
"957",0.000778176102913548
"958",0.000782260374338131
"959",0.000786363218418567
"960",0.000790484702604688
"961",0.000794624894495783
"962",0.000798783861840409
"963",0.000802961672536163
"964",0.00080715839462949
"965",0.000811374096315452
"966",0.000815608845937519
"967",0.000819862711987339
"968",0.00082413576310452
"969",0.000828428068076384
"970",0.000832739695837756
"971",0.000837070715470697
"972",0.000841421196204283
"973",0.000845791207414353
"974",0.00085018081862325
"975",0.00085459009949958
"976",0.000859019119857944
"977",0.000863467949658676
"978",0.000867936659007586
"979",0.000872425318155676
"980",0.000876933997498872
"981",0.000881462767577753
"982",0.000886011699077251
"983",0.000890580862826381
"984",0.000895170329797941
"985",0.000899780171108218
"986",0.000904410458016689
"987",0.000909061261925723
"988",0.000913732654380266
"989",0.000918424707067531
"990",0.000923137491816688
"991",0.000927871080598535
"992",0.000932625545525181
"993",0.000937400958849714
"994",0.000942197392965871
"995",0.000947014920407694
"996",0.000951853613849196
"997",0.000956713546104016
"998",0.000961594790125059
"999",0.000966497419004154
"1000",0.000971421505971689
"1001",0.000976367124396247
"1002",0.00098133434778424
"1003",0.000986323249779543
"1004",0.000991333904163103
"1005",0.000996366384852578
"1006",0.00100142076590193
"1007",0.00100649712150107
"1008",0.00101159552597541
"1009",0.00101671605378552
"1010",0.00102185877952669
"1011",0.00102702377792854
"1012",0.0010322111238546
"1013",0.00103742089230189
"1014",0.00104265315840051
"1015",0.00104790799741322
"1016",0.00105318548473497
"1017",0.00105848569589252
"1018",0.00106380870654397
"1019",0.00106915459247832
"1020",0.00107452342961501
"1021",0.00107991529400349
"1022",0.00108533026182276
"1023",0.00109076840938089
"1024",0.00109622981311456
"1025",0.0011017145495886
"1026",0.00110722269549549
"1027",0.0011127543276549
"1028",0.0011183095230132
"1029",0.00112388835864297
"1030",0.00112949091174249
"1031",0.00113511725963525
"1032",0.00114076747976945
"1033",0.00114644164971749
"1034",0.00115213984717545
"1035",0.00115786214996255
"1036",0.00116360863602069
"1037",0.00116937938341383
"1038",0.00117517447032754
"1039",0.00118099397506841
"1040",0.00118683797606354
"1041",0.00119270655185994
"1042",0.00119859978112403
"1043",0.00120451774264106
"1044",0.00121046051531456
"1045",0.00121642817816574
"1046",0.00122242081033294
"1047",0.00122843849107106
"1048",0.00123448129975095
"1049",0.00124054931585885
"1050",0.00124664261899578
"1051",0.00125276128887694
"1052",0.00125890540533112
"1053",0.00126507504830007
"1054",0.00127127029783793
"1055",0.00127749123411056
"1056",0.00128373793739493
"1057",0.00129001048807853
"1058",0.00129630896665869
"1059",0.00130263345374196
